name,addr:housenumber,addr:street,addr:unit:label,addr:unit,addr:city,addr:state,addr:postcode,latitude,longitude,fixme
,337,Buck Snort Trail,,,Doe Hill,VA,24433,38.352099782000039,-79.50637164,
,444,Buck Snort Trail,,,Doe Hill,VA,24433,38.351133689000051,-79.50652189,
,541,Buck Snort Trail,,,Doe Hill,VA,24433,38.350522087000058,-79.50499277,
,391,Cave Run Trail,,,Doe Hill,VA,24433,38.403232966000068,-79.49409441,
,7453,Doe Hill Road,,,Doe Hill,VA,24433,38.430613520000058,-79.44603281,
,7463,Doe Hill Road,,,Doe Hill,VA,24433,38.430874830000050,-79.44598639,
,7473,Doe Hill Road,,,Doe Hill,VA,24433,38.430910887000039,-79.44578201,
,7525,Doe Hill Road,,,Doe Hill,VA,24433,38.431490595000071,-79.44517918,
,7543,Doe Hill Road,,,Doe Hill,VA,24433,38.432293875000028,-79.44660078,
,7557,Doe Hill Road,,,Doe Hill,VA,24433,38.431920939000058,-79.44482197,
,7576,Doe Hill Road,,,Doe Hill,VA,24433,38.431914327000072,-79.44423352,
,7583,Doe Hill Road,,,Doe Hill,VA,24433,38.432167578000069,-79.44451274,
,7595,Doe Hill Road,,,Doe Hill,VA,24433,38.432311965000046,-79.44437303,
,7617,Doe Hill Road,,,Doe Hill,VA,24433,38.432628009000041,-79.44417076,
,7673,Doe Hill Road,,,Doe Hill,VA,24433,38.433218389000039,-79.44345253,
,7765,Doe Hill Road,,,Doe Hill,VA,24433,38.434342958000059,-79.44254943,
,7889,Doe Hill Road,,,Doe Hill,VA,24433,38.435711313000070,-79.44111656,
,7903,Doe Hill Road,,,Doe Hill,VA,24433,38.436628846000069,-79.44118338,
,8099,Doe Hill Road,,,Doe Hill,VA,24433,38.438068055000031,-79.43867784,
,8333,Doe Hill Road,,,Doe Hill,VA,24433,38.440362846000028,-79.43561236,
,8449,Doe Hill Road,,,Doe Hill,VA,24433,38.441599930000052,-79.43415613,
,5502,Jack Mountain Road,,,Doe Hill,VA,24433,38.422857842000042,-79.47733785,
,5503,Jack Mountain Road,,,Doe Hill,VA,24433,38.423853621000028,-79.4777312,
,5893,Jack Mountain Road,,,Doe Hill,VA,24433,38.424437786000048,-79.47086145,
,6072,Jack Mountain Road,,,Doe Hill,VA,24433,38.424009869000031,-79.46819678,
,6074,Jack Mountain Road,,,Doe Hill,VA,24433,38.422460154000078,-79.46837815,
,6075,Jack Mountain Road,,,Doe Hill,VA,24433,38.425477567000030,-79.46757716,
,6408,Jack Mountain Road,,,Doe Hill,VA,24433,38.425381929000018,-79.46140583,
,6547,Jack Mountain Road,,,Doe Hill,VA,24433,38.427391456000059,-79.45972145,
,6651,Jack Mountain Road,,,Doe Hill,VA,24433,38.428371503000051,-79.45939682,
,6755,Jack Mountain Road,,,Doe Hill,VA,24433,38.429559359000052,-79.457707,
,6799,Jack Mountain Road,,,Doe Hill,VA,24433,38.430326536000052,-79.45584229,
,7199,Jack Mountain Road,,,Doe Hill,VA,24433,38.430768888000038,-79.45002107,
,7377,Jack Mountain Road,,,Doe Hill,VA,24433,38.431019258000049,-79.44673524,
,210,Little Mountain Trail,,,Doe Hill,VA,24433,38.440753519000047,-79.4517793,
,452,Little Mountain Trail,,,Doe Hill,VA,24433,38.442100917000062,-79.46110864,
,531,Little Mountain Trail,,,Doe Hill,VA,24433,38.440448545000038,-79.45493001,
,764,Little Mountain Trail,,,Doe Hill,VA,24433,38.437689046000060,-79.45817319,
,780,Little Mountain Trail,,,Doe Hill,VA,24433,38.437312355000067,-79.45848496,
,380,Pullin Road,,,Doe Hill,VA,24433,38.375682715000039,-79.50571685,
,392,Pullin Road,,,Doe Hill,VA,24433,38.379726583000028,-79.50463242,
,983,Pullin Road,,,Doe Hill,VA,24433,38.366754777000040,-79.52346197,
,1227,Pullin Road,,,Doe Hill,VA,24433,38.370989064000071,-79.51993405,
,80,River Bend Road,,,Doe Hill,VA,24433,38.432850248000079,-79.44539098,
,117,River Bend Road,,,Doe Hill,VA,24433,38.433119247000029,-79.4461533,
,141,River Bend Road,,,Doe Hill,VA,24433,38.433389508000062,-79.44635355,
,487,River Bend Road,,,Doe Hill,VA,24433,38.438510350000058,-79.44844749,
,614,River Bend Road,,,Doe Hill,VA,24433,38.440022607000060,-79.44823017,
,668,River Bend Road,,,Doe Hill,VA,24433,38.440851046000027,-79.44870032,
,893,River Bend Road,,,Doe Hill,VA,24433,38.443596795000069,-79.45112484,
,1132,River Bend Road,,,Doe Hill,VA,24433,38.446444502000070,-79.45126632,
,1331,Sally Hiner Road,,,Doe Hill,VA,24433,38.439627909000080,-79.41037764,
,1372,Sally Hiner Road,,,Doe Hill,VA,24433,38.437012155000048,-79.40893235,
,729,Sawmill Road,,,Doe Hill,VA,24433,38.432552008000073,-79.42232928,
,65,Seldom Seen Road,,,Doe Hill,VA,24433,38.347361294000052,-79.49092165,
,465,Seldom Seen Road,,,Doe Hill,VA,24433,38.352054173000049,-79.49338264,
,501,Seldom Seen Road,,,Doe Hill,VA,24433,38.350269764000068,-79.49399915,
,607,Seldom Seen Road,,,Doe Hill,VA,24433,38.351635927000068,-79.49598192,
,915,Seldom Seen Road,,,Doe Hill,VA,24433,38.353439568000049,-79.50148172,
,991,Seldom Seen Road,,,Doe Hill,VA,24433,38.354330953000037,-79.50228749,
,1181,Seldom Seen Road,,,Doe Hill,VA,24433,38.356654796000043,-79.50403181,
,1212,Seldom Seen Road,,,Doe Hill,VA,24433,38.357455702000038,-79.5034443,
,1388,Seldom Seen Road,,,Doe Hill,VA,24433,38.359726588000058,-79.50672765,
,1421,Seldom Seen Road,,,Doe Hill,VA,24433,38.357960452000043,-79.50738615,
,1767,Seldom Seen Road,,,Doe Hill,VA,24433,38.362780066000028,-79.50884843,
,2371,Seldom Seen Road,,,Doe Hill,VA,24433,38.367898489000019,-79.50877017,
,3383,Seldom Seen Road,,,Doe Hill,VA,24433,38.386408298000049,-79.49839672,
,3715,Seldom Seen Road,,,Doe Hill,VA,24433,38.391109225000029,-79.49672485,
,3938,Seldom Seen Road,,,Doe Hill,VA,24433,38.386054529000027,-79.48926115,
,3956,Seldom Seen Road,,,Doe Hill,VA,24433,38.385694864000072,-79.48858319,
,3967,Seldom Seen Road,,,Doe Hill,VA,24433,38.391923958000056,-79.48838251,
,4192,Seldom Seen Road,,,Doe Hill,VA,24433,38.386727536000080,-79.48526834,
,4307,Seldom Seen Road,,,Doe Hill,VA,24433,38.387681591000039,-79.48310105,
,4415,Seldom Seen Road,,,Doe Hill,VA,24433,38.388389197000038,-79.48193326,
,4518,Seldom Seen Road,,,Doe Hill,VA,24433,38.388679300000028,-79.47994596,
,4611,Seldom Seen Road,,,Doe Hill,VA,24433,38.389522720000059,-79.48270386,
,4696,Seldom Seen Road,,,Doe Hill,VA,24433,38.391321443000038,-79.48018586,
,4762,Seldom Seen Road,,,Doe Hill,VA,24433,38.391795083000027,-79.47938298,
,4780,Seldom Seen Road,,,Doe Hill,VA,24433,38.390791943000060,-79.47659691,
,4794,Seldom Seen Road,,,Doe Hill,VA,24433,38.391972590000080,-79.47839477,
,4849,Seldom Seen Road,,,Doe Hill,VA,24433,38.393033490000050,-79.4787779,
,4884,Seldom Seen Road,,,Doe Hill,VA,24433,38.392549469000073,-79.47746166,
,4908,Seldom Seen Road,,,Doe Hill,VA,24433,38.392745007000030,-79.47698007,
,5332,Seldom Seen Road,,,Doe Hill,VA,24433,38.397830654000067,-79.46955255,
,5567,Seldom Seen Road,,,Doe Hill,VA,24433,38.399983855000073,-79.47359711,
,6136,Seldom Seen Road,,,Doe Hill,VA,24433,38.407930868000051,-79.4707195,
,6154,Seldom Seen Road,,,Doe Hill,VA,24433,38.408109496000058,-79.47099061,
,6259,Seldom Seen Road,,,Doe Hill,VA,24433,38.410855678000068,-79.48386638,
,6872,Seldom Seen Road,,,Doe Hill,VA,24433,38.416699392000048,-79.47052501,
,7124,Seldom Seen Road,,,Doe Hill,VA,24433,38.420639671000060,-79.46708673,
,7260,Seldom Seen Road,,,Doe Hill,VA,24433,38.422612491000052,-79.46957979,
,33,Sirons Mill Road,,,Doe Hill,VA,24433,38.397624888000053,-79.47238573,
,106,Sirons Mill Road,,,Doe Hill,VA,24433,38.398409912000027,-79.47187235,
,79,Wigwam Trail,,,Doe Hill,VA,24433,38.352712100000069,-79.5044697,
,110,Wigwam Trail,,,Doe Hill,VA,24433,38.352054609000049,-79.50474744,
,484,Windrush Lane,,,Doe Hill,VA,24433,38.435883930000038,-79.43014198,
,527,Windrush Lane,,,Doe Hill,VA,24433,38.435799349000028,-79.42859797,
,719,Wooddell Lane,,,Doe Hill,VA,24433,38.396242552000039,-79.49134834,
,789,Wooddell Lane,,,Doe Hill,VA,24433,38.396896931000072,-79.49300005,
,307,Wyatt Hill Lane,,,Doe Hill,VA,24433,38.442733469000068,-79.44121371,
,587,Wyatt Hill Lane,,,Doe Hill,VA,24433,38.443975612000031,-79.44318041,
,594,Wyatt Hill Lane,,,Doe Hill,VA,24433,38.445929612000043,-79.44260191,
,84,Branch Drive,,,Head Waters,VA,24442,38.413419655000041,-79.38130969,
,271,Branch Drive,,,Head Waters,VA,24442,38.414792906000059,-79.38373431,
,86,Brushy Fork Road,,,Head Waters,VA,24442,38.420684485000038,-79.36938919,
,2397,Brushy Fork Road,,,Head Waters,VA,24442,38.415366046000031,-79.33935142,
,2439,Brushy Fork Road,,,Head Waters,VA,24442,38.416131996000040,-79.33919552,
,2507,Brushy Fork Road,,,Head Waters,VA,24442,38.416990793000018,-79.33902679,
,2551,Brushy Fork Road,,,Head Waters,VA,24442,38.417723764000073,-79.33862311,
,2619,Brushy Fork Road,,,Head Waters,VA,24442,38.418525883000029,-79.3380183,
,80,Cowpasture River Road South,,,Head Waters,VA,24442,38.324896192000040,-79.43865592,
,306,Cowpasture River Road South,,,Head Waters,VA,24442,38.323445667000037,-79.44102482,
,408,Cowpasture River Road South,,,Head Waters,VA,24442,38.322546767000063,-79.44272757,
,415,Cowpasture River Road South,,,Head Waters,VA,24442,38.320831683000051,-79.44053038,
,491,Cowpasture River Road South,,,Head Waters,VA,24442,38.320328398000072,-79.44200624,
,574,Cowpasture River Road South,,,Head Waters,VA,24442,38.321235971000078,-79.44536542,
,688,Cowpasture River Road South,,,Head Waters,VA,24442,38.318178799000059,-79.4442391,
,695,Cowpasture River Road South,,,Head Waters,VA,24442,38.317951468000039,-79.44313569,
,959,Cowpasture River Road South,,,Head Waters,VA,24442,38.314057998000060,-79.44531148,
,1201,Cowpasture River Road South,,,Head Waters,VA,24442,38.311614827000028,-79.44722121,
,1242,Cowpasture River Road South,,,Head Waters,VA,24442,38.311483772000031,-79.44903016,
,1358,Cowpasture River Road South,,,Head Waters,VA,24442,38.310254023000020,-79.45096635,
,1444,Cowpasture River Road South,,,Head Waters,VA,24442,38.308195190000049,-79.45020471,
,1726,Cowpasture River Road South,,,Head Waters,VA,24442,38.305127326000040,-79.4517228,
,1878,Cowpasture River Road South,,,Head Waters,VA,24442,38.302827002000072,-79.45220033,
,2608,Cowpasture River Road South,,,Head Waters,VA,24442,38.294068975000073,-79.45467822,
,2778,Cowpasture River Road South,,,Head Waters,VA,24442,38.293320456000060,-79.45443422,
,53,Cowpasture Road North,,,Head Waters,VA,24442,38.327499089000071,-79.43753321,
,355,Cowpasture Road North,,,Head Waters,VA,24442,38.330564486000071,-79.43438187,
,901,Cowpasture Road North,,,Head Waters,VA,24442,38.338134316000030,-79.43413485,
,1031,Cowpasture Road North,,,Head Waters,VA,24442,38.339662941000029,-79.43351823,
,1784,Cowpasture Road North,,,Head Waters,VA,24442,38.347164285000069,-79.42510581,
,2103,Cowpasture Road North,,,Head Waters,VA,24442,38.351475164000078,-79.42506736,
,2342,Cowpasture Road North,,,Head Waters,VA,24442,38.354141174000063,-79.41995129,
,2355,Cowpasture Road North,,,Head Waters,VA,24442,38.354865169000050,-79.42021293,
,2578,Cowpasture Road North,,,Head Waters,VA,24442,38.353303479000033,-79.41454083,
,3112,Cowpasture Road North,,,Head Waters,VA,24442,38.361526525000038,-79.41147302,
,3621,Cowpasture Road North,,,Head Waters,VA,24442,38.371173072000033,-79.41398991,
,3650,Cowpasture Road North,,,Head Waters,VA,24442,38.368606050000039,-79.40699075,
,3965,Cowpasture Road North,,,Head Waters,VA,24442,38.374127327000053,-79.40771502,
,4515,Cowpasture Road North,,,Head Waters,VA,24442,38.379641100000072,-79.40199196,
,4932,Cowpasture Road North,,,Head Waters,VA,24442,38.385336422000080,-79.39843376,
,5504,Cowpasture Road North,,,Head Waters,VA,24442,38.392561019000020,-79.39601594,
,5505,Cowpasture Road North,,,Head Waters,VA,24442,38.393217195000027,-79.39727883,
,6026,Cowpasture Road North,,,Head Waters,VA,24442,38.397941903000060,-79.39044653,
,6073,Cowpasture Road North,,,Head Waters,VA,24442,38.398637283000028,-79.39108487,
,6355,Cowpasture Road North,,,Head Waters,VA,24442,38.401565364000078,-79.38763729,
,6486,Cowpasture Road North,,,Head Waters,VA,24442,38.402887844000070,-79.38544868,
,6561,Cowpasture Road North,,,Head Waters,VA,24442,38.403883709000070,-79.38675164,
,6583,Cowpasture Road North,,,Head Waters,VA,24442,38.404305058000027,-79.38654049,
,6594,Cowpasture Road North,,,Head Waters,VA,24442,38.403888712000018,-79.38469828,
,6656,Cowpasture Road North,,,Head Waters,VA,24442,38.405387840000060,-79.38391155,
,6701,Cowpasture Road North,,,Head Waters,VA,24442,38.405126306000049,-79.38615944,
,6706,Cowpasture Road North,,,Head Waters,VA,24442,38.406326658000069,-79.38259542,
,6761,Cowpasture Road North,,,Head Waters,VA,24442,38.406660077000019,-79.38563291,
,6983,Cowpasture Road North,,,Head Waters,VA,24442,38.410542955000039,-79.38825705,
,7433,Cowpasture Road North,,,Head Waters,VA,24442,38.414951211000073,-79.37915198,
,7758,Cowpasture Road North,,,Head Waters,VA,24442,38.417679207000049,-79.37465542,
,8042,Cowpasture Road North,,,Head Waters,VA,24442,38.421528811000030,-79.37164436,
,8387,Cowpasture Road North,,,Head Waters,VA,24442,38.425778132000062,-79.36980329,
